Unnamed: 0,CompanyName,RevenueRangeUSDm,NumberOfEmployees,TotalFundRaisedUSDm,NumberOfFundingRounds,CurrentValuationUSDm,RoundType,FundingStatus,NumberOfInvestors,GlobalTrafficRank,Source,City,Country,Area,AlsoKnownAs,EoYArea,InvestorsOrganization,InvestorsPerson,State,UID,ZipCode,permalink
105,Shapeways,,51 - 100,107.5,7,30.0,venture_e,Late Stage Venture,4.0,35188.0,crunchbase,New York,United States,US-East,,New York,INKEF Capital;Union Square Ventures;Andreessen Horowitz;Lux Capital,,New York,cca5951b168d7c215218299c4f7fe068,10016,shapeways
106,Mollie,,101 - 250,28.228748,1,28.228748,venture_a,Early Stage Venture,,17011.0,crunchbase,Amsterdam,Netherlands,WEM,,,,,Noord-Holland,c7d876dce1c94200c8412e0aad21f3bd,1016EE,mollie
107,Mixcloud,,11 - 50,11.5,2,11.5,venture_a,Early Stage Venture,1.0,5001.0,crunchbase,London,United Kingdom,UK&I,,,WndrCo,,England,38b3ed3783fa56fbaa922df10fbcd355,,mixcloud
108,Appnovation,,501 - 1000,11.21866,1,11.21866,venture_unknown,Late Stage Venture,2.0,836315.0,crunchbase,Vancouver,Canada,Canada,,,Business Growth Fund;Canadian Business Growth Fund,,British Columbia,3e9e6bfbcde8641de5c07e29a95d76e1,V6A 2S5,appnovation-technologies
109,Airbnb,,10001 - 1000000,4398.0821,10,30447.8,venture_f,Late Stage Venture,5.0,219.0,crunchbase,San Francisco,United States,US-West,,Northern California,Sequoia Capital;Andreessen Horowitz;Bracket Capital;CapitalG;TCV,,California,bcb617c39e43d5b01d1482b795f2642f,94103,airbnb
110,Uberflip,,101 - 250,41.976415,4,31.97641500000001,venture_a,Early Stage Venture,1.0,94652.0,crunchbase,Toronto,Canada,Canada,,,Updata Partners,,Ontario,1d2700292521ad6f7f537497d7d2a1ac,M6K1Z8,uberflip
111,GetYourGuide,,501 - 1000,654.5,8,484.0,venture_e,Late Stage Venture,6.0,6803.0,crunchbase,Berlin,Germany,GSA,['GetYourGuide Deutschland'],,Temasek Holdings;Korelya Capital;SoftBank Vision Fund;Swisscanto Invest;Heartcore Capital;Lakestar,,Berlin,2512c90f9d696a570f79e604341e4cf0,10409,getyourguide
112,SpiderOak,,11 - 50,5.5,3,0.0,venture_a,Early Stage Venture,1.0,372864.0,crunchbase,Kansas City,United States,US-Central,,Heartland,KCRise Fund,,Missouri,d0c8ad473ad610b4f7a03eebad73d7b5,64112,spideroak
113,Cycorp,,51 - 100,10.000006,1,10.000006,venture_unknown,Late Stage Venture,,3996596.0,crunchbase,Austin,United States,US-West,,Central Texas,,,Texas,27d77018fa826b446929d28a2d9d24f5,78731,cycorp
114,Nitro,,101 - 250,37.389049,6,15.0,venture_c,Late Stage Venture,3.0,69121.0,crunchbase,San Francisco,United States,US-West,"['Nitro Software, Inc. ']",Northern California,Battery Ventures;Alium Capital;Regal Funds Management,,California,16897ebd34465d7561d596bf5953501d,94104,nitropdf
115,Integrate,,101 - 250,80.35,9,2.6,venture_e,Late Stage Venture,7.0,986432.0,crunchbase,Phoenix,United States,US-West,,Mountain Desert,Foundry Group;Boulder Ventures;Forté Ventures;Iron Gate Capital (IGC);LGI Ventures;High Alpha;Alumni Ventures Group,,Arizona,d77a8af214f232baed7de2435996c924,85003,integrate
116,Nevis Networks,,51 - 100,34.1248,6,0.0,venture_unknown,Late Stage Venture,1.0,15523161.0,crunchbase,Mountain View,United States,US-West,,Northern California,Mumbai Angels,,California,cc2715555a4e717090ac7150573f1493,94043,nevis-networks
117,Help Scout,,51 - 100,12.980147,5,6.180147,venture_b,Early Stage Venture,,14184.0,crunchbase,Boston,United States,US-East,['Brightwurks'],New England,,,Massachusetts,1cf2725985d4a131051d260a3a17e092,02111,help-scout
118,Occipital,,11 - 50,38.115,5,15.1,venture_c,Late Stage Venture,1.0,974732.0,crunchbase,Boulder,United States,US-West,,Mountain Desert,Foundry Group,,Colorado,dba606d83d211bdba6ee78db6a430b55,80302,occipital
119,Space Angels,,1 - 10,0.0,1,0.0,venture_unknown,Late Stage Venture,1.0,2370160.0,crunchbase,New York,United States,,,,Astarc Ventures,,New York,43ab20ec8c125aa5d69a7e046631109e,,space-angels
120,Demandbase,,251 - 500,158.0,8,65.0,venture_h,Late Stage Venture,8.0,358972.0,crunchbase,San Francisco,United States,US-West,['Demandbase Ltd.'],Northern California,Sigma Partners;Silver Lake Waterman;Split Rock Partners;Adobe Systems;Sageview Capital;Altos Ventures;Greenspring Associates;Scale Venture Partners,,California,bd22ad580fa73d1d3077a01da5bd6a84,94107,demandbase
121,iCharts,,101 - 250,16.3,6,5.5,venture_b,Early Stage Venture,2.0,1286100.0,crunchbase,Mountain View,United States,US-West,,Northern California,Plug and Play;Software AG,,California,e65dfcc3086713968b528d91e4e8f8aa,94041,icharts
122,LeagueApps,,11 - 50,8.234067,5,1.764791,venture_unknown,Late Stage Venture,,44289.0,crunchbase,New York,United States,US-East,['LeagueApps'],New York,,,New York,46465f9796996e8a3c7e2343dac78938,10003,sportsvite
123,Supponor,,11 - 50,37.837066,4,10.304321,venture_b,Early Stage Venture,4.0,6611523.0,crunchbase,London,United Kingdom,UK&I,,,Conor Venture Partners;Sports Investment Partners;Northzone,"Gambrell, James B",England,f2cf10235bdd29fecc2043aa7c7663b6,W3 6UU,supponor
124,TimeTrade,,101 - 250,26.840206,7,6.3,venture_e,Late Stage Venture,2.0,46596.0,crunchbase,Tewksbury,United States,US-East,,New England,Origami Capital Partners;Ascent Venture Partners,,Massachusetts,98452e05e56e1009e3aa47ae0e053b81,01876,timetrade-systems
125,Crisp Thinking,,51 - 100,25.0,1,25.0,venture_unknown,Late Stage Venture,1.0,748722.0,crunchbase,Leeds,United Kingdom,UK&I,['Crisp'],,Baird Capital,,Leeds,203dbeae4f7ac4453e6e357edfde5972,LS1 4DL,crisp-thinking
126,Reputation.com,,251 - 500,117.25,10,360.0,venture_unknown,Late Stage Venture,9.0,80369.0,crunchbase,Redwood City,United States,US-West,,Northern California,Kleiner Perkins;Industry Ventures;Ascension Ventures;Icon Ventures;Bessemer Venture Partners;August Capital;Akkadian Ventures;River City Ventures;Heritage Group,,California,d12abe0e15b522cc0e94a1b6d2ac5050,94063,reputation-com
127,BaseKit,,51 - 100,26.938528,7,3.49994,venture_unknown,Late Stage Venture,1.0,1341330.0,crunchbase,London,United Kingdom,UK&I,,,BOOST&Co,,England,172f83ddc368434eff1314cd30925013,SW1W 0EB,basekit-platform
128,StarBlue,,11 - 50,10.620954,1,10.620954,venture_unknown,Late Stage Venture,1.0,2154337.0,crunchbase,Dublin,Ireland,UK&I,['Blueface'],,Development Capital,,Dublin,c46f75cecd383a87cf0ef58c798dd04d,D1,blueface
129,Tula Technology,,51 - 100,0.0,5,0.0,venture_unknown,Late Stage Venture,1.0,16771455.0,crunchbase,San Jose,United States,US-West,,Northern California,General Motors Ventures,,California,de94cff336b02061eaca632ebae2e15f,95131,tula-technology
130,Academia.edu,,101 - 250,33.8,6,16.0,venture_c,Late Stage Venture,2.0,600.0,crunchbase,San Francisco,United States,US-West,,Northern California,Tencent Holdings;SDVentures,,California,ec346518e5a72330daa3259992890c01,94104,academia-edu
131,Plum,,11 - 50,22.999991,3,10.0,venture_b,Early Stage Venture,1.0,3446203.0,crunchbase,Dania,United States,US-Central,,Florida,Las Olas Venture Capital (LOVC),,Florida,3412a0364fc735aecbdb2d927fc7f376,33004,plum
132,Combell,,51 - 100,0.0,1,0.0,venture_unknown,Late Stage Venture,,100660.0,crunchbase,Gent,Belgium,WEM,,,,,Oost-Vlaanderen,b2fc8311cd000d31d3cd2cdb3994ed29,9042,combell
133,JustPark,,51 - 100,21.619821,8,0.0,venture_a,Early Stage Venture,1.0,63076.0,crunchbase,London,United Kingdom,UK&I,['ParkatmyHouse'],,,"Kelly, Peter",England,4609506423badd5fa48f611646d17edb,NW5 1NS,justpark
134,OneSpot,,11 - 50,17.882151,7,3.0,venture_unknown,Late Stage Venture,1.0,4442087.0,crunchbase,Austin,United States,US-West,,Central Texas,Mohr Davidow Ventures,,Texas,726b8ca00190c072aecc3e421a00fcb8,78701,onespot
135,Roomex,,51 - 100,13.030151,2,9.097567,venture_a,Early Stage Venture,2.0,386467.0,crunchbase,Dublin,Ireland,UK&I,,,Draper Esprit;Frontline Ventures,,Dublin,a809fd2c780f94c5963c5bbbceab36db,Dublin 14,roomex
136,DreamBox Learning,,101 - 250,175.6,6,130.0,venture_c,Late Stage Venture,1.0,20959.0,crunchbase,Bellevue,United States,US-West,['DBL Acquisition Corp.'],Pacific Northwest,The Rise Fund,,Washington,7cd2944785720e71c4a9f184a59cf4da,98004,dreambox-learning
137,DuckDuckGo,,51 - 100,13.0,2,10.0,venture_unknown,Late Stage Venture,1.0,46.0,crunchbase,Paoli,United States,,,,OMERS Ventures,,Pennsylvania,29023897a26e4c493e1f0456a2b786e1,,duck-duck-go
138,Smule,,101 - 250,176.45,10,20.0,venture_unknown,Late Stage Venture,1.0,4148.0,crunchbase,San Francisco,United States,US-West,['SonicMule'],Northern California,Times Bridge,,California,2f8cdff66d9f4af49d4c04d1452a99bd,94107,smule
139,BrightVolt,,11 - 50,87.825468,10,5.0,venture_b,Early Stage Venture,1.0,10909892.0,crunchbase,Lakeland,United States,US-Central,['Solicore'],Florida,New Science Ventures,,Florida,68b7dd6ed1431f2037ceab12f5a73781,33805,solicore
140,HydroPoint Data Systems,,51 - 100,53.784161,7,7.25,venture_unknown,Late Stage Venture,2.0,2651659.0,crunchbase,Petaluma,United States,US-West,,Northern California,WILO;Greenhouse Capital Partners,,California,c3a782915594d8756f3574093be811e5,94954,hydropoint-data-systems
141,Dialpad,,251 - 500,120.0,5,50.0,venture_d,Late Stage Venture,6.0,138133.0,crunchbase,San Francisco,United States,US-West,"['Dialpad', 'Switch.co', 'Switch Communications', 'Firespotter Labs']",Northern California,Andreessen Horowitz;Scale Ventures;Work-Bench;ICONIQ Capital;Section 32;Amasia,,California,c27505112ce2658858e5b761f56b5160,94111,dialpad
142,FISCAL Technologies Inc.,,51 - 100,4.724409,2,4.724409,venture_unknown,Late Stage Venture,2.0,8033617.0,crunchbase,Raleigh,United States,,['FISCAL Technologies Inc.'],,Calculus Capital;Octopus Investments,,North Carolina,0b15c8885870ff2f00dc845f122743b8,NC27617,fiscal-technologies
143,YapStone,,251 - 500,186.4,6,471.0,venture_c,Late Stage Venture,4.0,620615.0,crunchbase,Walnut Creek,United States,US-West,,Northern California,PremjiInvest;Accel;Meritech Capital Partners;MasterCard,,California,0d7a09b556bccc679c436f9982edb22c,94596,yapstone
144,Propzy,,251 - 500,8.0,2,2.0,venture_unknown,Late Stage Venture,1.0,256411.0,crunchbase,Ho Chi Minh City,Vietnam,Asean,,,Frontier Digital Ventures,,NA - Vietnam,e2190a91f40f7f81d5c5f7f420365920,700000,propzy
145,ResearchGate,,251 - 500,87.6,4,52.6,venture_d,Late Stage Venture,10.0,361.0,crunchbase,Berlin,Germany,GSA,,,Groupe Arnault;Benchmark;Goldman Sachs Investment Partners;Wellcome Trust;Four Rivers Group;A-Grade Investments;Tenaya Capital;Founders Fund,"Niel, Xavier;Gates, Bill",Berlin,753c048781ebde4089150e56861f2332,10115,researchgate
146,Webrazzi,,11 - 50,0.25,3,15.0,venture_a,Early Stage Venture,1.0,56970.0,crunchbase,Istanbul,Turkey,CESA,,,,"Enes, Hande",Istanbul,4d3c38f4df79bc8cab84776f1b9dd11a,34740,webrazzi
147,TuneIn,,101 - 250,146.122231,10,493.0,venture_g,Late Stage Venture,8.0,4632.0,crunchbase,San Francisco,United States,,"['Radio Time Inc.', 'RadioTime']",,IVP (Institutional Venture Partners);Causeway Media Partners;Sequoia Capital;Expanding Capital;Evolution Media;Comcast Ventures;General Catalyst;Marker,,California,380aa646c0ef95d6571b8418a5cb682c,,tunein-inc
148,sofatutor,,101 - 250,8.349203,4,3.740471,venture_d,Late Stage Venture,5.0,29049.0,crunchbase,Berlin,Germany,GSA,,,Berlin.de;Frog Capital;Cornelsen Verlag;JCMB Beteiligungs;Acton Capital Partners,,Berlin,b36f359152ae948dd1922e41d97921a2,10245,sofatutor
149,8tracks Radio,,11 - 50,7.709877,4,1.709877,venture_unknown,Late Stage Venture,1.0,23946.0,crunchbase,San Francisco,United States,,,,Uncork Capital,,California,2251d3da7c8c27e8a7ae1797af0432fe,,8tracks
150,Diffbot,,11 - 50,13.0,3,10.0,venture_a,Early Stage Venture,5.0,545966.0,crunchbase,Mountain View,United States,US-West,,Northern California,Amplify Partners;Felicis Ventures;Tencent Holdings,"Harik, Georges;Lee, Bill",California,9bf8fe91db81c9c2e9e86da0d17c6d99,94043,diffbot
151,Xignite,,51 - 100,37.594816,4,20.5,venture_c,Late Stage Venture,6.0,778700.0,crunchbase,San Mateo,United States,US-West,['Xignite'],Northern California,StarVest Partners;Altos Ventures;Startup Capital Ventures;QUICK Corporation,"Steffens, Launny;Caswell, Peter",California,5d1593011e0b33b7292aaa951ec9194b,94402,xignite
152,Voxox,,51 - 100,10.8,2,5.5,venture_unknown,Late Stage Venture,,1161212.0,crunchbase,San Diego,United States,US-West,['Telcentris'],Pacific Southwest (Orange County and San Diego),,,California,a6f7c2c04ba7c1ee4b5d444a4b0b80a4,92121,voxox
153,Open-Xchange,,251 - 500,67.915436,5,24.915436,venture_d,Late Stage Venture,2.0,480169.0,crunchbase,Köln,Germany,GSA,,,Iris Capital;eCAPITAL ENTREPRENEURIAL PARTNERS,,Nordrhein-Westfalen,7315f3524f976dc74d7cfb5994836979,,open-xchange
154,NineSigma,,51 - 100,7.7,5,0.0,venture_unknown,Late Stage Venture,1.0,1571435.0,crunchbase,Tokyo,Japan,Japan,,,Team Cool Japan,,Tokyo,0c8ec24f99e34c678e443fa4befe02af,101-0047,ninesigma
155,Trustpilot,,501 - 1000,192.8,7,55.0,venture_e,Late Stage Venture,6.0,1778.0,crunchbase,Copenhagen,Denmark,Nordics,"['Trustpilot, Inc. ']",,Sunley House Capital Management;Draper Esprit;Index Ventures;Northzone;Vitruvian Partners;Seed Capital,,Hovedstaden,b9d8b9bc3c244c188fdd97dae42e07fd,1112,trustpilot
156,Cymbet,,11 - 50,80.69282700000002,10,1.2,venture_unknown,Late Stage Venture,,8216431.0,crunchbase,Elk River,United States,US-Central,,Heartland,,,Minnesota,77b12b14909a6d2520a0bb8c213f7163,55330,cymbet
157,Nantero,,51 - 100,123.139533,8,2.039533,venture_h,Late Stage Venture,,5087577.0,crunchbase,Woburn,United States,US-East,,New England,,,Massachusetts,9d23aba140bf5d3dcab0855d5c60e268,01801,nantero
158,Nuxeo,,101 - 250,39.872087,6,20.0,venture_unknown,Late Stage Venture,1.0,654500.0,crunchbase,Brooklyn,United States,US-East,,New York,Goldman Sachs,,New York,681314808d4cdc0c831a42e200b5e25e,11211,nuxeo
159,Venyo,,11 - 50,0.197279,2,0.0,venture_unknown,Late Stage Venture,1.0,,crunchbase,Gosselies,Belgium,WEM,,,S.R.I.W.,,Hainaut,8f25902434d50a2e879bc63170c148ca,6041,venyo
160,hedgehog lab,,101 - 250,2.52595,2,1.182978,venture_unknown,Late Stage Venture,2.0,1393952.0,crunchbase,Newcastle Upon Tyne,United Kingdom,UK&I,,,North East Development Capital Fund;Maven Capital Partners,,Newcastle upon Tyne,8d3f2cbeb30dbb42cce5e7d587290d8d,NE6 1AB,hedgehog-lab
161,BankBazaar.com,,1001 - 5000,109.0,4,300.0,venture_d,Late Stage Venture,1.0,,crunchbase,Chennai,India,India,['Bank Bazaar'],,Experian Ventures,,Tamil Nadu,569482218190318167a47805bc933ed6,600024,bankbazaar
162,Queralt,,11 - 50,3.60575,4,0.74975,venture_unknown,Late Stage Venture,,,crunchbase,North Haven,United States,US-East,,New York,,,Connecticut,d05b78dfb67f68966f2ea9ca00e169d2,06473,queralt
163,Autobiz.fr,,11 - 50,0.0,1,0.0,venture_unknown,Late Stage Venture,1.0,137916.0,crunchbase,Suresnes,France,WEM,,,PSA Group,,Ile-de-France,555e911db1042a56f888238b429b0c02,92150,autobiz-fr
164,OpenMethods,,11 - 50,5.0,1,5.0,venture_a,Early Stage Venture,2.0,5929546.0,crunchbase,Los Angeles,United States,US-West,,Greater Los Angeles,Kayne Anderson Capital Advisors;NewRoad Capital Partners,,California,781502df8c78671bcf9a122f2da8379c,90046,openmethods
165,Nexthink,,501 - 1000,156.280044,7,85.0,venture_c,Late Stage Venture,6.0,723933.0,crunchbase,Prilly,Switzerland,GSA,,,TOP Funds;Index Ventures;Galeo-Ventures;Highland Europe;Forestay Capital,"Pomel, Olivier",Vaud,3869553132111bc0baa1b7b56e9cec64,1008,nexthink
166,JRNI,,51 - 100,23.197771,5,6.0,venture_c,Late Stage Venture,3.0,1294905.0,crunchbase,London,United Kingdom,UK&I,['BookingBug'],,Downing Ventures;Somerston Group;PeakSpan Capital,,England,fb1908190c0bc9cf97413e4734065213,WC1X 8HB,bookingbug
167,Earlybird Venture Capital,,11 - 50,20.988757,1,20.988757,venture_unknown,Late Stage Venture,1.0,1774092.0,crunchbase,Berlin,Germany,GSA,,,Draper Esprit,,Berlin,3252b99c503994411485305eeb22835d,10178,earlybird-venture-capital
168,Discogs,,51 - 100,2.5,1,2.5,venture_unknown,Late Stage Venture,1.0,583.0,crunchbase,Beaverton,United States,,,,,"Mohaupt, Jorg",Oregon,9af46bce117d0ae36cf140735314b194,,discogs
169,Sojern,,501 - 1000,162.5,5,300.0,venture_d,Late Stage Venture,1.0,269909.0,crunchbase,San Francisco,United States,US-West,,Northern California,TCV,,California,32f014cee9faf3d3536db851b98b896c,94105,sojern
170,SeeReal Technologies,,,5.0,1,5.0,venture_a,Early Stage Venture,1.0,8058205.0,crunchbase,Luxembourg,Luxembourg,WEM,,,Atlantic Bridge,,Luxembourg,a170514cb6f0684baa262ced9b66a360,1724,seereal-technologies
171,Agilence,,101 - 250,32.027468,10,1.0,venture_d,Late Stage Venture,2.0,4363858.0,crunchbase,Mount Laurel,United States,US-East,,Greater Philadelphia,Arrowroot Capital Management;Aster,,New Jersey,c4a7a6d268c4b8520c07a57e1161e884,08054,agilence
172,Wealthfront,,101 - 250,204.5,6,75.0,venture_e,Late Stage Venture,8.0,25281.0,crunchbase,Palo Alto,United States,US-West,,Northern California,DAG Ventures;Spark Capital;Greylock Partners;Index Ventures;Social Capital;Tiger Global Management;Ribbit Capital;Benchmark,,California,21b16b6f0f9c59dd7a97432c4f38ca49,94301,wealthfront
173,Lambda Solutions,,11 - 50,2.45,2,2.2,venture_unknown,Late Stage Venture,1.0,1892204.0,crunchbase,Vancouver,Canada,Canada,,,Quantius,,British Columbia,505bf3b40d13796b978517a5ca74faeb,V6B 1B8,lambda-solutions
174,Manthan,,501 - 1000,98.4,8,0.0,venture_unknown,Late Stage Venture,1.0,1128525.0,crunchbase,Bangalore,India,India,"['Manthan Software', 'Manthan Systems', 'MANTHAN']",,InnoVen Capital,,Karnataka,c69068968effeff26ad54f53031aa38d,560001,manthan-systems
175,Yubico,,101 - 250,55.0,3,600.0,venture_unknown,Late Stage Venture,6.0,107267.0,crunchbase,Palo Alto,United States,US-West,,Northern California,Bure Equity AB;New Enterprise Associates;Meritech Capital Partners;Andreessen Horowitz,"Benioff, Marc;Shriram, Ram",California,dce5325df77810abf2d1ebd6dcdc00a3,94301,yubico
176,EcoVadis,,501 - 1000,235.78606,5,0.0,venture_unknown,Late Stage Venture,2.0,651710.0,crunchbase,Paris,France,WEM,,,Partech;Zobito,,Ile-de-France,ad0d002f6f4216cfd29431202c6da16d,75116,ecovadis
177,Stocktwits,,11 - 50,13.15,8,1.25,venture_unknown,Late Stage Venture,2.0,5161.0,crunchbase,New York,United States,US-East,,New York,Social Leverage;True Ventures,,New York,eac1b0bfd35c477f88f5088d93addefc,10010,stocktwits
178,busuu,,51 - 100,16.139215,6,4.313054,venture_b,Early Stage Venture,1.0,11220.0,crunchbase,London,United Kingdom,UK&I,,,,"Primat, Harold",England,044332af46c5a9e0f916341d40f7543e,EC2A 1,busuu
179,Axial,,51 - 100,33.5,5,14.0,venture_c,Late Stage Venture,4.0,429058.0,crunchbase,New York,United States,US-East,,New York,Edison Partners;Redpoint;First Round Capital;Comcast Ventures,,New York,c41d25f909b309ec6cfa8c61d83a075a,10009,axialmarket
180,Duke University,,1001 - 5000,68.7,3,10.0,venture_unknown,Late Stage Venture,1.0,8256.0,crunchbase,Durham,United States,US-Central,,"Southeast (Alabama, Carolinas, Georgia, Tennessee)",Carrick Capital Partners,,North Carolina,208fca08b131952710334c433760531a,27708,duke-university
181,Vibes,,101 - 250,60.0,2,45.0,venture_b,Early Stage Venture,1.0,1394649.0,crunchbase,Chicago,United States,US-Central,,Midwest,Syniverse,,Illinois,7214b02442af0a5f752c2324a9320435,60606,vibes-media
182,Conviva,,101 - 250,110.0,7,300.0,venture_unknown,Late Stage Venture,4.0,440487.0,crunchbase,Foster City,United States,US-West,,Northern California,Time Warner Investments;Foundation Capital;Future Fund;New Enterprise Associates,,California,74faf08f93bdfbe34089f2e175a2d7f9,94404,conviva
183,Mocana,,101 - 250,95.737075,10,15.0,venture_g,Late Stage Venture,3.0,2023062.0,crunchbase,San Francisco,United States,US-West,,Northern California,Sway Ventures;ForgePoint Capital;Shasta Ventures,,California,6357984360fb8d6c7111104795137259,94104,mocana
184,Project Frog,,11 - 50,67.75,7,2.25,venture_unknown,Late Stage Venture,1.0,6507190.0,crunchbase,San Francisco,United States,US-West,,Northern California,Trinity Capital Investment,,California,2923ef515f689deecf81c9a21a605eb4,94107,project-frog
185,Moodle,,11 - 50,6.0,1,6.0,venture_unknown,Late Stage Venture,,199749.0,crunchbase,Perth,Australia,Oceania,,,,,Western Australia,4f05f113a1ac63ee93c6743c38cf889d,6000,moodle
186,Clarabridge,,251 - 500,124.941646,7,12.48583,venture_unknown,Late Stage Venture,,569332.0,crunchbase,Reston,United States,US-East,"['Clarabridge Company, LLC ']",Mid-Atlantic,,,Virginia,6eca69bde838d716b7b9f442b28ef72a,20191,clarabridge
